EvaluationID,StudentID,FacultyID,EvaluationDate,Criterion,Score,ShowMarks,ImprovementNote
PRE-0063-2,STU-0063,FAC-004,2026-03-12,Content clarity,78.2,No,Improve pacing and use one clearer real-world example.
PRE-0063-2,STU-0063,FAC-004,2026-03-12,Technical depth,80.0,No,Improve pacing and use one clearer real-world example.
PRE-0063-2,STU-0063,FAC-004,2026-03-12,Delivery & confidence,74.0,No,Improve pacing and use one clearer real-world example.
PRE-0063-2,STU-0063,FAC-004,2026-03-12,Visual design,73.5,No,Improve pacing and use one clearer real-world example.
PRE-0063-2,STU-0063,FAC-004,2026-03-12,Question handling,70.5,No,Improve pacing and use one clearer real-world example.
PRE-0063-3,STU-0063,FAC-004,2026-04-16,Content clarity,49.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0063-3,STU-0063,FAC-004,2026-04-16,Technical depth,53.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0063-3,STU-0063,FAC-004,2026-04-16,Delivery & confidence,50.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0063-3,STU-0063,FAC-004,2026-04-16,Visual design,63.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0063-3,STU-0063,FAC-004,2026-04-16,Question handling,55.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-1,STU-0064,FAC-005,2026-02-05,Content clarity,86.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-1,STU-0064,FAC-005,2026-02-05,Technical depth,78.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-1,STU-0064,FAC-005,2026-02-05,Delivery & confidence,72.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-1,STU-0064,FAC-005,2026-02-05,Visual design,80.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-1,STU-0064,FAC-005,2026-02-05,Question handling,71.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-2,STU-0064,FAC-005,2026-03-12,Content clarity,72.6,No,Improve pacing and use one clearer real-world example.
PRE-0064-2,STU-0064,FAC-005,2026-03-12,Technical depth,66.5,No,Improve pacing and use one clearer real-world example.
PRE-0064-2,STU-0064,FAC-005,2026-03-12,Delivery & confidence,57.6,No,Improve pacing and use one clearer real-world example.
PRE-0064-2,STU-0064,FAC-005,2026-03-12,Visual design,62.0,No,Improve pacing and use one clearer real-world example.
PRE-0064-2,STU-0064,FAC-005,2026-03-12,Question handling,60.3,No,Improve pacing and use one clearer real-world example.
PRE-0064-3,STU-0064,FAC-005,2026-04-16,Content clarity,61.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-3,STU-0064,FAC-005,2026-04-16,Technical depth,61.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-3,STU-0064,FAC-005,2026-04-16,Delivery & confidence,45.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-3,STU-0064,FAC-005,2026-04-16,Visual design,53.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0064-3,STU-0064,FAC-005,2026-04-16,Question handling,55.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-1,STU-0065,FAC-006,2026-02-05,Content clarity,75.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-1,STU-0065,FAC-006,2026-02-05,Technical depth,68.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-1,STU-0065,FAC-006,2026-02-05,Delivery & confidence,82.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-1,STU-0065,FAC-006,2026-02-05,Visual design,86.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-1,STU-0065,FAC-006,2026-02-05,Question handling,71.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-2,STU-0065,FAC-006,2026-03-12,Content clarity,84.1,No,Improve pacing and use one clearer real-world example.
PRE-0065-2,STU-0065,FAC-006,2026-03-12,Technical depth,93.1,No,Improve pacing and use one clearer real-world example.
PRE-0065-2,STU-0065,FAC-006,2026-03-12,Delivery & confidence,80.8,No,Improve pacing and use one clearer real-world example.
PRE-0065-2,STU-0065,FAC-006,2026-03-12,Visual design,93.0,No,Improve pacing and use one clearer real-world example.
PRE-0065-2,STU-0065,FAC-006,2026-03-12,Question handling,79.7,No,Improve pacing and use one clearer real-world example.
PRE-0065-3,STU-0065,FAC-006,2026-04-16,Content clarity,82.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-3,STU-0065,FAC-006,2026-04-16,Technical depth,84.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-3,STU-0065,FAC-006,2026-04-16,Delivery & confidence,90.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-3,STU-0065,FAC-006,2026-04-16,Visual design,95.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0065-3,STU-0065,FAC-006,2026-04-16,Question handling,95.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-1,STU-0066,FAC-001,2026-02-05,Content clarity,43.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-1,STU-0066,FAC-001,2026-02-05,Technical depth,35,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-1,STU-0066,FAC-001,2026-02-05,Delivery & confidence,41.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-1,STU-0066,FAC-001,2026-02-05,Visual design,52.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-1,STU-0066,FAC-001,2026-02-05,Question handling,38.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-2,STU-0066,FAC-001,2026-03-12,Content clarity,58.8,No,Improve pacing and use one clearer real-world example.
PRE-0066-2,STU-0066,FAC-001,2026-03-12,Technical depth,58.0,No,Improve pacing and use one clearer real-world example.
PRE-0066-2,STU-0066,FAC-001,2026-03-12,Delivery & confidence,72.3,No,Improve pacing and use one clearer real-world example.
PRE-0066-2,STU-0066,FAC-001,2026-03-12,Visual design,62.1,No,Improve pacing and use one clearer real-world example.
PRE-0066-2,STU-0066,FAC-001,2026-03-12,Question handling,55.3,No,Improve pacing and use one clearer real-world example.
PRE-0066-3,STU-0066,FAC-001,2026-04-16,Content clarity,47.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-3,STU-0066,FAC-001,2026-04-16,Technical depth,56.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-3,STU-0066,FAC-001,2026-04-16,Delivery & confidence,49.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-3,STU-0066,FAC-001,2026-04-16,Visual design,48.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0066-3,STU-0066,FAC-001,2026-04-16,Question handling,61.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-1,STU-0067,FAC-002,2026-02-05,Content clarity,72.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-1,STU-0067,FAC-002,2026-02-05,Technical depth,86.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-1,STU-0067,FAC-002,2026-02-05,Delivery & confidence,70.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-1,STU-0067,FAC-002,2026-02-05,Visual design,77.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-1,STU-0067,FAC-002,2026-02-05,Question handling,71.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-2,STU-0067,FAC-002,2026-03-12,Content clarity,54.4,No,Improve pacing and use one clearer real-world example.
PRE-0067-2,STU-0067,FAC-002,2026-03-12,Technical depth,48.0,No,Improve pacing and use one clearer real-world example.
PRE-0067-2,STU-0067,FAC-002,2026-03-12,Delivery & confidence,50.7,No,Improve pacing and use one clearer real-world example.
PRE-0067-2,STU-0067,FAC-002,2026-03-12,Visual design,59.9,No,Improve pacing and use one clearer real-world example.
PRE-0067-2,STU-0067,FAC-002,2026-03-12,Question handling,49.0,No,Improve pacing and use one clearer real-world example.
PRE-0067-3,STU-0067,FAC-002,2026-04-16,Content clarity,79.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-3,STU-0067,FAC-002,2026-04-16,Technical depth,83.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-3,STU-0067,FAC-002,2026-04-16,Delivery & confidence,75.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-3,STU-0067,FAC-002,2026-04-16,Visual design,73.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0067-3,STU-0067,FAC-002,2026-04-16,Question handling,68.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-1,STU-0068,FAC-003,2026-02-05,Content clarity,75.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-1,STU-0068,FAC-003,2026-02-05,Technical depth,69.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-1,STU-0068,FAC-003,2026-02-05,Delivery & confidence,68.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-1,STU-0068,FAC-003,2026-02-05,Visual design,70.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-1,STU-0068,FAC-003,2026-02-05,Question handling,77.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-2,STU-0068,FAC-003,2026-03-12,Content clarity,59.2,No,Improve pacing and use one clearer real-world example.
PRE-0068-2,STU-0068,FAC-003,2026-03-12,Technical depth,63.0,No,Improve pacing and use one clearer real-world example.
PRE-0068-2,STU-0068,FAC-003,2026-03-12,Delivery & confidence,54.9,No,Improve pacing and use one clearer real-world example.
PRE-0068-2,STU-0068,FAC-003,2026-03-12,Visual design,53.2,No,Improve pacing and use one clearer real-world example.
PRE-0068-2,STU-0068,FAC-003,2026-03-12,Question handling,67.2,No,Improve pacing and use one clearer real-world example.
PRE-0068-3,STU-0068,FAC-003,2026-04-16,Content clarity,76.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-3,STU-0068,FAC-003,2026-04-16,Technical depth,61.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-3,STU-0068,FAC-003,2026-04-16,Delivery & confidence,60.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-3,STU-0068,FAC-003,2026-04-16,Visual design,60.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0068-3,STU-0068,FAC-003,2026-04-16,Question handling,61.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-1,STU-0069,FAC-004,2026-02-05,Content clarity,80.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-1,STU-0069,FAC-004,2026-02-05,Technical depth,89.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-1,STU-0069,FAC-004,2026-02-05,Delivery & confidence,95.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-1,STU-0069,FAC-004,2026-02-05,Visual design,91.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-1,STU-0069,FAC-004,2026-02-05,Question handling,82.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-2,STU-0069,FAC-004,2026-03-12,Content clarity,92.4,No,Improve pacing and use one clearer real-world example.
PRE-0069-2,STU-0069,FAC-004,2026-03-12,Technical depth,77.8,No,Improve pacing and use one clearer real-world example.
PRE-0069-2,STU-0069,FAC-004,2026-03-12,Delivery & confidence,84.6,No,Improve pacing and use one clearer real-world example.
PRE-0069-2,STU-0069,FAC-004,2026-03-12,Visual design,89.8,No,Improve pacing and use one clearer real-world example.
PRE-0069-2,STU-0069,FAC-004,2026-03-12,Question handling,89.7,No,Improve pacing and use one clearer real-world example.
PRE-0069-3,STU-0069,FAC-004,2026-04-16,Content clarity,92.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-3,STU-0069,FAC-004,2026-04-16,Technical depth,95.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-3,STU-0069,FAC-004,2026-04-16,Delivery & confidence,100,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-3,STU-0069,FAC-004,2026-04-16,Visual design,90.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0069-3,STU-0069,FAC-004,2026-04-16,Question handling,94.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-1,STU-0070,FAC-005,2026-02-05,Content clarity,72.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-1,STU-0070,FAC-005,2026-02-05,Technical depth,71.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-1,STU-0070,FAC-005,2026-02-05,Delivery & confidence,77.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-1,STU-0070,FAC-005,2026-02-05,Visual design,80.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-1,STU-0070,FAC-005,2026-02-05,Question handling,74.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-2,STU-0070,FAC-005,2026-03-12,Content clarity,85.1,No,Improve pacing and use one clearer real-world example.
PRE-0070-2,STU-0070,FAC-005,2026-03-12,Technical depth,68.7,No,Improve pacing and use one clearer real-world example.
PRE-0070-2,STU-0070,FAC-005,2026-03-12,Delivery & confidence,73.3,No,Improve pacing and use one clearer real-world example.
PRE-0070-2,STU-0070,FAC-005,2026-03-12,Visual design,74.3,No,Improve pacing and use one clearer real-world example.
PRE-0070-2,STU-0070,FAC-005,2026-03-12,Question handling,68.1,No,Improve pacing and use one clearer real-world example.
PRE-0070-3,STU-0070,FAC-005,2026-04-16,Content clarity,57.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-3,STU-0070,FAC-005,2026-04-16,Technical depth,68.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-3,STU-0070,FAC-005,2026-04-16,Delivery & confidence,65.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-3,STU-0070,FAC-005,2026-04-16,Visual design,58.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0070-3,STU-0070,FAC-005,2026-04-16,Question handling,55.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-1,STU-0071,FAC-006,2026-02-05,Content clarity,72.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-1,STU-0071,FAC-006,2026-02-05,Technical depth,61.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-1,STU-0071,FAC-006,2026-02-05,Delivery & confidence,71.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-1,STU-0071,FAC-006,2026-02-05,Visual design,59.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-1,STU-0071,FAC-006,2026-02-05,Question handling,59.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-2,STU-0071,FAC-006,2026-03-12,Content clarity,68.4,No,Improve pacing and use one clearer real-world example.
PRE-0071-2,STU-0071,FAC-006,2026-03-12,Technical depth,67.5,No,Improve pacing and use one clearer real-world example.
PRE-0071-2,STU-0071,FAC-006,2026-03-12,Delivery & confidence,63.0,No,Improve pacing and use one clearer real-world example.
PRE-0071-2,STU-0071,FAC-006,2026-03-12,Visual design,66.8,No,Improve pacing and use one clearer real-world example.
PRE-0071-2,STU-0071,FAC-006,2026-03-12,Question handling,78.9,No,Improve pacing and use one clearer real-world example.
PRE-0071-3,STU-0071,FAC-006,2026-04-16,Content clarity,80.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-3,STU-0071,FAC-006,2026-04-16,Technical depth,71.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-3,STU-0071,FAC-006,2026-04-16,Delivery & confidence,68.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-3,STU-0071,FAC-006,2026-04-16,Visual design,69.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0071-3,STU-0071,FAC-006,2026-04-16,Question handling,80.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-1,STU-0072,FAC-001,2026-02-05,Content clarity,41.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-1,STU-0072,FAC-001,2026-02-05,Technical depth,47.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-1,STU-0072,FAC-001,2026-02-05,Delivery & confidence,54.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-1,STU-0072,FAC-001,2026-02-05,Visual design,44.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-1,STU-0072,FAC-001,2026-02-05,Question handling,56.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-2,STU-0072,FAC-001,2026-03-12,Content clarity,55.6,No,Improve pacing and use one clearer real-world example.
PRE-0072-2,STU-0072,FAC-001,2026-03-12,Technical depth,70.7,No,Improve pacing and use one clearer real-world example.
PRE-0072-2,STU-0072,FAC-001,2026-03-12,Delivery & confidence,58.2,No,Improve pacing and use one clearer real-world example.
PRE-0072-2,STU-0072,FAC-001,2026-03-12,Visual design,64.6,No,Improve pacing and use one clearer real-world example.
PRE-0072-2,STU-0072,FAC-001,2026-03-12,Question handling,62.3,No,Improve pacing and use one clearer real-world example.
PRE-0072-3,STU-0072,FAC-001,2026-04-16,Content clarity,42.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-3,STU-0072,FAC-001,2026-04-16,Technical depth,48.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-3,STU-0072,FAC-001,2026-04-16,Delivery & confidence,56.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-3,STU-0072,FAC-001,2026-04-16,Visual design,40.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0072-3,STU-0072,FAC-001,2026-04-16,Question handling,42.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-1,STU-0073,FAC-002,2026-02-05,Content clarity,70.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-1,STU-0073,FAC-002,2026-02-05,Technical depth,66.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-1,STU-0073,FAC-002,2026-02-05,Delivery & confidence,60.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-1,STU-0073,FAC-002,2026-02-05,Visual design,75.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-1,STU-0073,FAC-002,2026-02-05,Question handling,62.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-2,STU-0073,FAC-002,2026-03-12,Content clarity,63.5,No,Improve pacing and use one clearer real-world example.
PRE-0073-2,STU-0073,FAC-002,2026-03-12,Technical depth,52.0,No,Improve pacing and use one clearer real-world example.
PRE-0073-2,STU-0073,FAC-002,2026-03-12,Delivery & confidence,61.9,No,Improve pacing and use one clearer real-world example.
PRE-0073-2,STU-0073,FAC-002,2026-03-12,Visual design,61.8,No,Improve pacing and use one clearer real-world example.
PRE-0073-2,STU-0073,FAC-002,2026-03-12,Question handling,47.1,No,Improve pacing and use one clearer real-world example.
PRE-0073-3,STU-0073,FAC-002,2026-04-16,Content clarity,55.9,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-3,STU-0073,FAC-002,2026-04-16,Technical depth,46.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-3,STU-0073,FAC-002,2026-04-16,Delivery & confidence,53.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-3,STU-0073,FAC-002,2026-04-16,Visual design,49.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0073-3,STU-0073,FAC-002,2026-04-16,Question handling,47.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-1,STU-0074,FAC-003,2026-02-05,Content clarity,62.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-1,STU-0074,FAC-003,2026-02-05,Technical depth,61.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-1,STU-0074,FAC-003,2026-02-05,Delivery & confidence,64.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-1,STU-0074,FAC-003,2026-02-05,Visual design,64.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-1,STU-0074,FAC-003,2026-02-05,Question handling,67.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-2,STU-0074,FAC-003,2026-03-12,Content clarity,70.5,No,Improve pacing and use one clearer real-world example.
PRE-0074-2,STU-0074,FAC-003,2026-03-12,Technical depth,66.6,No,Improve pacing and use one clearer real-world example.
PRE-0074-2,STU-0074,FAC-003,2026-03-12,Delivery & confidence,66.2,No,Improve pacing and use one clearer real-world example.
PRE-0074-2,STU-0074,FAC-003,2026-03-12,Visual design,67.0,No,Improve pacing and use one clearer real-world example.
PRE-0074-2,STU-0074,FAC-003,2026-03-12,Question handling,81.8,No,Improve pacing and use one clearer real-world example.
PRE-0074-3,STU-0074,FAC-003,2026-04-16,Content clarity,83.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-3,STU-0074,FAC-003,2026-04-16,Technical depth,89.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-3,STU-0074,FAC-003,2026-04-16,Delivery & confidence,95.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-3,STU-0074,FAC-003,2026-04-16,Visual design,94.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0074-3,STU-0074,FAC-003,2026-04-16,Question handling,92.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-1,STU-0075,FAC-004,2026-02-05,Content clarity,82.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-1,STU-0075,FAC-004,2026-02-05,Technical depth,95.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-1,STU-0075,FAC-004,2026-02-05,Delivery & confidence,83.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-1,STU-0075,FAC-004,2026-02-05,Visual design,82.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-1,STU-0075,FAC-004,2026-02-05,Question handling,98.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-2,STU-0075,FAC-004,2026-03-12,Content clarity,62.9,No,Improve pacing and use one clearer real-world example.
PRE-0075-2,STU-0075,FAC-004,2026-03-12,Technical depth,70.5,No,Improve pacing and use one clearer real-world example.
PRE-0075-2,STU-0075,FAC-004,2026-03-12,Delivery & confidence,63.7,No,Improve pacing and use one clearer real-world example.
PRE-0075-2,STU-0075,FAC-004,2026-03-12,Visual design,68.8,No,Improve pacing and use one clearer real-world example.
PRE-0075-2,STU-0075,FAC-004,2026-03-12,Question handling,64.5,No,Improve pacing and use one clearer real-world example.
PRE-0075-3,STU-0075,FAC-004,2026-04-16,Content clarity,87.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-3,STU-0075,FAC-004,2026-04-16,Technical depth,69.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-3,STU-0075,FAC-004,2026-04-16,Delivery & confidence,78.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-3,STU-0075,FAC-004,2026-04-16,Visual design,74.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0075-3,STU-0075,FAC-004,2026-04-16,Question handling,72.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-1,STU-0076,FAC-005,2026-02-05,Content clarity,79.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-1,STU-0076,FAC-005,2026-02-05,Technical depth,69.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-1,STU-0076,FAC-005,2026-02-05,Delivery & confidence,73.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-1,STU-0076,FAC-005,2026-02-05,Visual design,79.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-1,STU-0076,FAC-005,2026-02-05,Question handling,76.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-2,STU-0076,FAC-005,2026-03-12,Content clarity,87.6,No,Improve pacing and use one clearer real-world example.
PRE-0076-2,STU-0076,FAC-005,2026-03-12,Technical depth,81.7,No,Improve pacing and use one clearer real-world example.
PRE-0076-2,STU-0076,FAC-005,2026-03-12,Delivery & confidence,91.5,No,Improve pacing and use one clearer real-world example.
PRE-0076-2,STU-0076,FAC-005,2026-03-12,Visual design,94.8,No,Improve pacing and use one clearer real-world example.
PRE-0076-2,STU-0076,FAC-005,2026-03-12,Question handling,77.0,No,Improve pacing and use one clearer real-world example.
PRE-0076-3,STU-0076,FAC-005,2026-04-16,Content clarity,86.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-3,STU-0076,FAC-005,2026-04-16,Technical depth,93.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-3,STU-0076,FAC-005,2026-04-16,Delivery & confidence,98.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-3,STU-0076,FAC-005,2026-04-16,Visual design,83.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0076-3,STU-0076,FAC-005,2026-04-16,Question handling,88.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-1,STU-0077,FAC-006,2026-02-05,Content clarity,79.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-1,STU-0077,FAC-006,2026-02-05,Technical depth,78.8,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-1,STU-0077,FAC-006,2026-02-05,Delivery & confidence,78.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-1,STU-0077,FAC-006,2026-02-05,Visual design,69.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-1,STU-0077,FAC-006,2026-02-05,Question handling,63.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-2,STU-0077,FAC-006,2026-03-12,Content clarity,68.6,No,Improve pacing and use one clearer real-world example.
PRE-0077-2,STU-0077,FAC-006,2026-03-12,Technical depth,88.2,No,Improve pacing and use one clearer real-world example.
PRE-0077-2,STU-0077,FAC-006,2026-03-12,Delivery & confidence,70.9,No,Improve pacing and use one clearer real-world example.
PRE-0077-2,STU-0077,FAC-006,2026-03-12,Visual design,82.7,No,Improve pacing and use one clearer real-world example.
PRE-0077-2,STU-0077,FAC-006,2026-03-12,Question handling,74.1,No,Improve pacing and use one clearer real-world example.
PRE-0077-3,STU-0077,FAC-006,2026-04-16,Content clarity,76.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-3,STU-0077,FAC-006,2026-04-16,Technical depth,57.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-3,STU-0077,FAC-006,2026-04-16,Delivery & confidence,75.4,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-3,STU-0077,FAC-006,2026-04-16,Visual design,71.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0077-3,STU-0077,FAC-006,2026-04-16,Question handling,77.0,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-1,STU-0078,FAC-001,2026-02-05,Content clarity,69.3,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-1,STU-0078,FAC-001,2026-02-05,Technical depth,61.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-1,STU-0078,FAC-001,2026-02-05,Delivery & confidence,57.6,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-1,STU-0078,FAC-001,2026-02-05,Visual design,62.1,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-1,STU-0078,FAC-001,2026-02-05,Question handling,66.2,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-2,STU-0078,FAC-001,2026-03-12,Content clarity,58.6,No,Improve pacing and use one clearer real-world example.
PRE-0078-2,STU-0078,FAC-001,2026-03-12,Technical depth,54.9,No,Improve pacing and use one clearer real-world example.
PRE-0078-2,STU-0078,FAC-001,2026-03-12,Delivery & confidence,57.3,No,Improve pacing and use one clearer real-world example.
PRE-0078-2,STU-0078,FAC-001,2026-03-12,Visual design,47.6,No,Improve pacing and use one clearer real-world example.
PRE-0078-2,STU-0078,FAC-001,2026-03-12,Question handling,56.9,No,Improve pacing and use one clearer real-world example.
PRE-0078-3,STU-0078,FAC-001,2026-04-16,Content clarity,47.5,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-3,STU-0078,FAC-001,2026-04-16,Technical depth,42.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-3,STU-0078,FAC-001,2026-04-16,Delivery & confidence,49.7,Yes,Improve pacing and use one clearer real-world example.
PRE-0078-3,STU-0078,FAC-001,2026-04-16,Visual design,53.6,Yes,Improve pacing and use one clearer real-world example.
